13,Fruta,Caimito blanco o morado,1    ,pieza,200,130,68,1.7,2.2,12.2,3.8,0.0,15.6,0.0,5.7,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14,Fruta,Calabaza melón,130    ,g,130,98,58,2.8,0.9,11.2,1.3,36.1,23.4,0.0,2.6,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15,Fruta,Cana de azúcar,250    ,g,250,100,64,0.5,0.5,17.2,1.9,0.0,8.0,0.0,0.7,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16,Fruta,Capulín,3    ,taza,480,96,63,1.4,0.0,16.1,0.6,25.0,12.5,0.0,1.3,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17,Fruta,Carambolo o Carambola,1 1/2,pieza,191,171,53,1.8,0.6,11.5,4.8,83.7,36.5,24.3,0.4,279.5,ND,ND,6.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18,Fruta,Cereza,20    ,pieza,136,88,56,0.9,0.2,14.7,2.1,18.2,6.5,3.9,0.4,197.6,22.0,3.2,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19,Fruta,Cereza congeladas,1    ,taza,155,155,71,1.4,0.7,17.1,2.5,68.0,3.0,7.8,0.8,192.0,ND,ND,14.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20,Fruta,Cerezas en almibar, 1/4,taza,64,64,58,0.5,0.1,14.9,0.7,22.8,1.3,5.1,0.8,59.8,ND,ND,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21,Fruta,Cerezas maschino enlatadas,4    ,pieza,20,20,64,0.0,0.0,16.8,1.2,0.0,0.0,0.0,0.2,8.0,ND,ND,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22,Fruta,Chabacano,4    ,pieza,140,126,61,1.8,0.5,14.0,2.5,329.3,13.1,10.7,0.7,373.2,57.0,8.0,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23,Fruta,Chagua,150,g,150,150,114,15.8,1.3,14.0,4.7,0.2,6.8,0.0,4.6,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
24,Fruta,Cherimoya picada, 1/2,taza,78,78,58,1.3,0.5,13.8,1.8,3.0,6.0,14.1,0.2,210,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
25,Fruta,Chicozapote, 1/2,pieza,85,75,62,0.3,0.8,14.9,4.0,4.4,11.0,10.6,0.6,144.3,40.0,6.0,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
26,Fruta,Chirimoya, 1/3,pieza,112,56,53,0.7,0.2,13.4,1.2,0.6,5.0,0.0,0.3,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
27,Fruta,Ciricote,300    ,g,30,90,59,1.1,0.1,15.0,1.4,25.2,9.9,0.0,1.7,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
28,Fruta,Ciruela criolla roja o amarilla,3    ,pieza,198,158,73,1.1,0.4,18.1,2.2,50.4,14.4,2.4,0.2,273.6,39.0,7.1,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
29,Fruta,Ciruela negra, 1/2,pieza,83,66,50,0.7,0.0,12.5,1.3,ND,4.1,ND,0.0,68.4,ND,ND,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
30,Fruta,Ciruela pasa deshuesada,7    ,pieza,56,56,60,0.5,0.1,15.7,1.7,140.0,0.0,0.0,0.4,0.0,29.0,4.6,14.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
31,Fruta,Cocktail de frutas en almibar, 1/4,taza,62,62,44,0.3,0.1,11.7,1.1,8.8,1.3,1.9,0.2,55.8,ND,ND,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
32,Fruta,Cocktail de frutas enlatado en agua, 1/2,taza,119,119,38,0.5,0.1,10.1,1.2,15.5,2.5,3.6,0.3,111.5,ND,ND,8.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
33,Fruta,Cocktail de frutas enlatado en jugo de frutas, 1/2,taza,119,119,55,0.6,0.0,14.1,1.2,18.0,3.0,3.6,0.3,112.5,ND,ND,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
34,Fruta,Cocoyol,170    ,g,170,43,74,2.5,3.8,9.5,2.1,9.8,49.3,0.0,1.9,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
35,Fruta,Coloc,60    ,g,60,60,61,1.1,0.3,15.4,0.4,0.4,14.8,0.0,3.2,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
36,Fruta,Cundeamor,450    ,g,450,450,32,3.9,0.7,15.9,5.6,0.3,230.0,0.0,7.7,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
37,Fruta,Dátil seco,2    ,pieza,17,17,46,0.3,0.0,12.4,1.1,0.8,0.0,2.0,0.2,108.2,103.0,12.8,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
38,Fruta,Durazno amarillo,2    ,pieza,174,153,60,1.4,0.2,14.6,2.3,82.7,10.6,5.3,0.2,301.0,42.0,6.1,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
39,Fruta,Durazno con azúcar congelado, 1/4,taza,63,63,59,0.4,0.1,15.0,1.1,8.8,59.0,1.9,0.2,81.3,ND,ND,13.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
40,Fruta,Durazno en almibar, 1/2,taza,126,126,68,0.6,0.1,18.3,1.7,22.5,3.0,3.8,0.5,121.5,ND,ND,16.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
41,Fruta,Durazno enlatado en agua,1    ,taza,244,244,59,1.1,0.1,14.9,3.2,66.0,7.0,7.3,0.8,242.0,ND,ND,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
42,Fruta,Durazno enlatado en jugo, 1/2,taza,125,125,55,0.8,0.1,14.5,1.6,24.0,4.5,3.8,0.3,160.0,ND,ND,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
43,Fruta,Durazno prisco,3    ,pieza,150,132,51,1.2,0.1,12.5,2.0,46.2,13.2,0.0,0.4,266.6,ND,ND,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
44,Fruta,Frambuesa,1    ,taza,123,123,64,1.5,0.8,14.7,8.0,6.0,31.0,32.0,0.7,187.0,ND,ND,5.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
45,Fruta,Fresa entera,17    ,pieza med,204,204,65,1.4,0.6,15.7,4.1,55.1,120.0,49.0,0.8,312.1,40.0,6.3,10.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
46,Fruta,Fresa rebanada,1    ,taza,166,1066,53,1.1,0.5,12.7,3.3,44.8,97.6,39.8,0.7,254.0,ND,ND,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
47,Fruta,Fresas congeladas con azucar, 1/4,taza,64,64,50,0.3,0.1,13.4,1.2,0.8,25.3,2.6,0.3,62.5,ND,ND,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
48,Fruta,Fresas congeladas sin azúcar, 1/2,taza,111,111,39,0.5,0.1,10.1,2.3,2,45.2,18.8,0.8,163.5,ND,ND,5.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
49,Fruta,Fruta de la pasión,3    ,pieza,165,58,56,1.3,0.4,13.5,6.0,41.7,16.0,9.6,0.9,202.1,ND,ND,6.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
50,Fruta,Fruta picada,1    ,taza,140,140,59,0.7,0.3,14.7,1.4,30.3,37.4,13.1,0.2,213.2,ND,ND,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
51,Fruta,Fruto del pan,85    ,g,85,74,60,1.0,0.4,14.9,1.3,3.0,21.4,0.0,0.4,362.4,38.0,5.6,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
52,Fruta,Gajos de mandarina,1    ,taza,105,105,56,0.9,0.3,14.0,1.9,113.4,75.6,8.4,0.3,186.9,ND,ND,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
53,Fruta,Gajos de naranja,1    ,taza,150,150,71,1.4,0.2,17.7,3.6,18.0,79.5,45.0,0.2,271.5,ND,ND,14.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
54,Fruta,Gajos de toronja,1    ,taza,150,150,50,0.8,0.2,12.6,1.7,0.0,0.0,0.0,0.0,0.0,ND,ND,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
55,Fruta,Giotilla,200    ,g,200,130,66,2.3,1.0,13.9,2.0,0.0,22.1,0.0,4.3,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
56,Fruta,Granada chica,2    ,pieza,120,67,65,1.5,0.5,15.7,7.3,18.8,20.2,13.4,1.1,233.9,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
57,Fruta,Granada roja,1    ,pieza,190,87,44,0.9,0.3,15.5,2.4,0.0,5.2,0.0,0.3,226.4,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
58,Fruta,Grosellas,1    ,taza,150,150,66,1.3,0.9,15.3,6.4,22.0,42.0,9.0,0.5,297.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
59,Fruta,Grosellas en almibar, 1/4,taza,63,63,46,0.4,0.1,11.8,1.5,4.5,6.3,1.9,0.2,48.5,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
60,Fruta,Grosellas negras,1    ,taza,112,112,71,1.6,0.5,17.2,0.0,13.0,203.0,0.0,1.7,361.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
61,Fruta,Grosellas rojas o blancas,1    ,taza,112,112,63,1.6,0.2,15.5,4.8,2.0,46.0,9.0,1.1,308.0,ND,ND,8.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
62,Fruta,Guanábana,1    ,pieza chica,350,238,90,1.0,3.8,15.5,9.0,92.8,50.0,0.0,5.5,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
63,Fruta,Guayaba,3    ,pieza,135,124,63,1.0,0.7,14.8,7.0,39.7,227.3,0.0,0.4,252.7,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
64,Fruta,Guayaba rosa,1    ,pieza,90,77,52,2.0,0.7,11.0,4.1,6.9,28.0,0.0,0.2,223.2,ND,ND,6.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
65,Fruta,Higo,2    ,pieza,80,72,53,0.6,0.1,13.8,2.1,10.1,1.4,4.3,0.3,167.0,ND,ND,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
66,Fruta,Higo deshidratado,1    ,pieza,19,19,47,0.6,0.2,11.9,1.8,2.4,0.1,1.4,0.4,133.1,61.0,7.3,9.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
67,Fruta,Jinicuil,250    ,g,250,50,73,6.0,0.5,13.5,0.5,10.0,14.0,0.0,1.0,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
68,Fruta,Jugod de limón, 3/4,taza,180,180,45,0.7,0.0,15.6,0.7,3.7,82.6,22.9,0.1,223.5,ND,ND,4.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
69,Fruta,Jugo de mamey, 1/3,taza,80,80,52,0.6,0.1,12.5,0.2,0.0,0.0,0.0,0.0,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
70,Fruta,Jugo de mandarina natural, 1/2,taza,120,120,46,0.8,0.0,11.3,1.4,0.0,0.0,0.0,0.0,0.0,ND,ND,9.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
71,Fruta,Jugo de mango, 1/2,taza,120,120,61,0.1,0.1,15.7,0.4,0,0.0,0.0,0.0,0.0,ND,ND,14.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
72,Fruta,Jugo de naranja natural, 1/2,taza,120,120,54,0.8,0.2,12.5,0.2,24.2,60.0,36.3,0.2,240.0,46.0,5.7,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
73,Fruta,Jugo de papaya, 1/3,taza,79,79,45,0.1,0.1,11.5,0.5,0,0.0,0.0,0.0,0.0,ND,ND,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
74,Fruta,Jugo de toronja natural, 1/2,taza,120,120,47,0.6,0.1,11.0,0.1,1.0,45.7,12.1,0.2,194.3,48.0,5.3,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
75,Fruta,Kiwi,1 1/2,pieza,132,114,69,1.2,0.6,16.6,3.4,20.9,110.5,43.3,0.5,376.4,53.0,8.8,10.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
76,Fruta,Lichis,12    ,pieza,180,90,59,0.7,0.3,14.9,1.2,0.0,0.0,0.0,0.0,0.0,79.0,11.8,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
77,Fruta,Lima,3    ,pieza,234,147,44,1.0,0.3,15.5,4.1,5.1,78.8,15.3,0.9,203.3,ND,ND,2.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
78,Fruta,Limón real,4    ,pieza,232,153,31,1.8,0.5,16.4,7.2,0.0,45.9,0.0,2.4,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
79,Fruta,Mamey, 1/3,pieza,137,85,58,1.4,0.5,13.7,3.8,51.7,19.5,0.0,2.0,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
80,Fruta,Mandarina,2    ,pieza,180,128,68,1.0,0.4,17.0,2.3,138.0,92.0,10.2,0.4,227.5,ND,ND,13.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
81,Fruta,Mandarina reyna,1    ,pieza,200,142,75,1.2,0.4,18.9,2.6,153.4,102.2,11.4,0.4,252.8,ND,ND,15.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
82,Fruta,Mango ataúlfo, 1/2,pieza,95,62,40,0.3,0.2,10.5,1.1,84.6,17.3,0.0,0.1,96.3,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
83,Fruta,Mango criollo,1 1/2,pieza,300,162,57,1.3,0.0,14.6,1.8,388.8,129.6,0.0,2.1,306.2,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
84,Fruta,Mango en almibar enlatado,1    ,pieza,61,61,56,0.3,0.1,15.0,0.1,31.7,19.5,0.0,0.5,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
85,Fruta,mango manila,1    ,pieza,207,145,62,1.2,0.0,16.1,1.6,486.9,110.1,0.0,1.2,273.9,20.0,3.5,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
86,Fruta,Mango petacón, 1/2,pieza,200,110,72,0.6,0.3,12.9,1.2,150.7,38.8,0.0,0.1,171.6,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
87,Fruta,Mango picado,1    ,taza,165,165,58,1.3,0.0,14.9,1.8,226.1,46.2,0.0,0.2,257.4,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
88,Fruta,Mangosteno enlatado en jarabe, 1/2,taza,98,98,72,0.4,0.6,17.6,1.8,2.0,3.0,30.4,0.3,47.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
89,Fruta,Manzana,1    ,pieza,138,106,55,0.3,0.2,14.7,2.6,5.4,6.2,3.1,0.2,122.4,38.0,5.6,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
90,Fruta,Manzana al vapor, 1/2,taza,86,86,44,0.2,0.1,11.7,2.1,3.5,0.0,0.5,0.2,75.0,ND,ND,8.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
91,Fruta,Manzana amarilla,1    ,pieza,130,100,65,0.3,0.3,16.5,2.1,10.0,11.0,0.4,0.7,113.1,ND,ND,10.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
92,Fruta,Manzana cocida, 1/2,taza,86,86,44,.2.,0.1,11.7,2.1,3.5,0.0,0.5,0.2,75.0,ND,ND,8.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
93,Fruta,Manzana deshidratada,9    ,orejon,23,23,55,0.2,0.1,15.0,2.0,0.0,0.7,0.0,0.3,102.4,ND,ND,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
94,Fruta,Manzana en almibar,1    ,pieza,24,24,54,0.0,0.0,15.7,2.1,1.2,0.5,0.1,0.0,16.2,ND,ND,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
95,Fruta,Manzana en almibar enlatada,1    ,pieza,24,24,54,0.0,0.0,15.7,2.1,1.2,0.5,0.1,0.0,16.2,ND,ND,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
96,Fruta,Manzana golden,1,pieza,130,100,65,0.3,0.3,16.5,2.1,10,11,0.4,0.7,113.1,ND,ND,13.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
97,Fruta,Manzana granny, 1/2,pieza,93,71,42,0.2,0.3,10.8,1.9,3.6,4.1,2.1,0.1,82.1,ND,ND,9.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
98,Fruta,Manzana picada, 1/2,taza,75,75,44,0.2,0.3,11.4,2.0,3.8,4.3,2.2,0.1,86.4,ND,ND,10,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
99,Fruta,Manzana roja,1    ,pieza,185,142,84,0.3,0.5,21.7,3.8,7.2,8.3,4.1,0.3,164.1,ND,ND,19.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
100,Fruta,Manzana sin cascara,1    ,pieza,128,128,73,0.2,0.4,19.0,1.7,5.0,5.0,1.0,0.1,145.0,ND,ND,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
101,Fruta,Manzana verde, 1/2,pieza,93,71,42,0.2,0.3,10.8,1.9,3.6,4.1,2.1,0.1,82.1,ND,ND,9.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
102,Fruta,Manzana Washington, 1/2,pieza,93,71,42,0.2,0.3,10.8,1.9,3.6,4.1,2.1,0.1,82.1,ND,ND,9.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
103,Fruta,Maracuyá,3    ,pieza,150,53,51,1.2,0.4,12.3,5.5,37.9,14.6,8.8,0.8,183.8,ND,ND,5.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
104,Fruta,Maracuyá  rebanado, 1/2,taza,69,69,66,1.5,0.5,16.0,7.1,49.5,19.0,11.4,1.1,239.8,ND,ND,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
105,Fruta,Marañon fresco,190    ,g,190,171,62,1.5,0.5,14.4,4.6,136.8,285.6,0.0,4.1,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
106,Fruta,Melón, 1/3,pieza,271,179,61,1.5,0.3,14.6,1.6,225.6,64.5,30.4,0.4,553.4,65.0,9.5,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
107,Fruta,Melón cantaloupe, 1/3,pieza,271,179,61,1.5,0.3,14.6,1.6,225.6,64.5,30.4,0.4,553.4,ND,ND,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
108,Fruta,Melón chico, 1/4,pieza,219,144,52,0.8,0.2,13.1,1.2,181.9,52.0,24.5,0.3,446.1,ND,ND,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
109,Fruta,Melón picado,1    ,taza,160,160,54,1.3,0.3,13.1,1.4,201.6,57.6,27.2,0.3,494.4,ND,ND,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
110,Fruta,Melón valenciano, 1/3,pieza,271,179,61,1.5,0.3,14.6,1.6,5.4,75.2,30.4,0.4,553.4,ND,ND,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
111,Fruta,Melón valenciano picado,1    ,taza,160,160,54,1.3,0.3,13.1,1.4,4.8,67.2,27.2,0.3,494.4,ND,ND,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
112,Fruta,Melón verde picado,1    ,taza,160,160,58,0.9,0.2,14.5,1.3,515.0,68.0,27.0,0.3,494.0,ND,ND,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
113,Fruta,Membrillo,1    ,pieza,163,98,56,0.4,0.1,15.0,1.7,3.9,14.7,0.0,0.7,192.7,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
114,Fruta,Moras, 3/4,taza,108,108,67,2.2,0.6,14.9,8.2,42.1,22.7,27.0,0.7,175.0,ND,ND,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
115,Fruta,Nanche agrio,45    ,pieza,225,122,66,1.3,1.6,13.9,2.4,4.9,86.3,0.0,1.2,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
116,Fruta,Naranja,2    ,pieza,242,152,72,1.4,0.2,18.0,3.7,18.3,80.8,45.7,0.2,276.0,42.0,7.6,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
117,Fruta,Naranja agria,2    ,pieza,200,126,73,1.9,0.8,14.9,3.0,12.6,39.1,0.0,1.0,252.0,ND,ND,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
118,Fruta,Naranja cajera,2    ,pieza,220,139,69,1.4,1.0,16.4,3.3,15.2,70.7,0.0,3.5,277.2,ND,ND,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
119,Fruta,Naranja chica,4    ,pieza,140,129,48,2.1,0.4,15.2,3.1,36.1,56.7,0.0,1.2,0.0,ND,ND,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
120,Fruta,Naranja sin semilla,1    ,pieza,201,155,72,1.1,0.6,18.3,3.7,0.0,0.0,0.0,0.0,0.0,ND,ND,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
121,Fruta,Naranja valenciana,2    ,pieza,242,162,79,1.7,0.5,19.1,3.9,37.5,79.1,63,0.1,290.8,ND,ND,15.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
122,Fruta,Naranja concentrada, 1/2,taza,130,130,57,1,0.2,13.2,0.3,0,0,0,0,7.6,ND,ND,0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
123,Fruta,Nectarina,1    ,pieza,136,124,54,1.3,0.4,13.1,2.1,91.9,6.4,4.6,0.2,262.1,ND,ND,9.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
124,Fruta,Nispero,25    ,pieza,350,140,59,0.1,1.2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
125,Fruta,Níspero del japón,2    ,pieza,180,108,52,0.4,0.2,13.4,1.3,56.2,1.1,8.6,0.3,287.3,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
126,Fruta,Orejones de chabacano,7    ,pieza,25,25,59,0.8,0.1,15.3,1.8,177.1,0.7,2.8,1.2,337.4,30.0,4.6,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
127,Fruta,Orejones de durazno,2    ,pieza,26,26,62,0.9,0.2,15.9,2.1,56.2,1.2,0.0,1.1,259.0,ND,ND,10.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
128,Fruta,Orejones de manzana,9    ,pieza,23,23,55,0.2,0.1,14.8,2.0,0.0,0.7,0.0,0.3,101.3,29.0,4.3,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
129,Fruta,Orejones de pera,1    ,pieza,18,18,47,0.3,0.1,12.5,1.3,0.0,1.2,0.0,0.4,96.0,ND,ND,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
130,Fruta,Papaya hawaiana, 1/2,pieza pequeña,152,114,45,0.7,0.2,11.2,2.1,23.9,70.5,43.3,0.1,292.9,ND,ND,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
131,Fruta,Papaya picada,1    ,taza,140,140,55,0.8,0.1,13.7,2.5,29.4,86.5,53.2,0.1,359.8,59.0,8.1,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
132,Fruta,Papilla de chabacano con tapioca, 3/4,frasco,98,98,61,0.3,0.0,16.9,1.5,70.2,2.0,1.5,0.3,118.0,ND,ND,1.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
